,Numerical,,Extra Notes
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1359.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image705.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image711.jpg,2,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image739.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1205.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1563.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1577.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1211.jpg,3,9,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1239.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image856.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image842.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image117.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image671.jpg,7,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image665.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image5.jpg,4,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image103.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image895.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1588.jpg,4,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image659.jpg,7,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image881.jpg,6,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1761.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1007.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1013.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1775.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1749.jpg,3,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image498.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image473.jpg,6,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image315.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image301.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image467.jpg,2,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image329.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image463.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image305.jpg,3,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image311.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image477.jpg,3,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image339.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1771.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1017.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1003.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1765.jpg,8,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1759.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image488.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image107.jpg,1,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1.jpg,2,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image661.jpg,6,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image675.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image113.jpg,4,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image885.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1598.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image891.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image649.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1215.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1573.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1567.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1201.jpg,4,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1229.jpg,2,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image846.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image852.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image715.jpg,4,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image701.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image729.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1361.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1407.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1413.jpg,4,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1375.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image932.jpg,4,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image926.jpg,3,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1349.jpg,5,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image517.jpg,7,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image271.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image265.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image78.jpg,5,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image503.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1822.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image50.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1188.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image259.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image44.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1836.jpg,6,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1605.jpg,2,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1163.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1177.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1611.jpg,3,9,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1639.jpg,1,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image93.jpg,2,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image87.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image86.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1638.jpg,4,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image92.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1176.jpg,2,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1610.jpg,1,9,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1604.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1162.jpg,1,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image45.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image258.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1189.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1837.jpg,2,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1823.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image51.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image79.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image264.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image502.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image516.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image270.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image927.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1348.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image933.jpg,5,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1412.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1374.jpg,6,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1360.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1406.jpg,5,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image728.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image700.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image714.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image853.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1228.jpg,3,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image847.jpg,6,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1566.jpg,7,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1200.jpg,8,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1214.jpg,3,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1572.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image648.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image890.jpg,5,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1599.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image884.jpg,2,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image674.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image112.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image106.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image660.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image489.jpg,7,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1758.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1002.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1764.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1770.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1016.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image338.jpg,8,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image310.jpg,6,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image476.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image462.jpg,5,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image304.jpg,6,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image474.jpg,6,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image312.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image306.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image460.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image448.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1799.jpg,4,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1766.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1000.jpg,8,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1014.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1772.jpg,6,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1028.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image110.jpg,6,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image676.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image662.jpg,3,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image104.jpg,3,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image2.jpg,7,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image892.jpg,8,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image886.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image138.jpg,5,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1202.jpg,7,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1564.jpg,2,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image879.jpg,7,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1570.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1216.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image689.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image851.jpg,5,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1558.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image845.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image702.jpg,6,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image716.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1389.jpg,5,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1376.jpg,9,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1410.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image919.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1404.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1362.jpg,8,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image925.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1438.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image931.jpg,4,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1809.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image500.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image266.jpg,2,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image272.jpg,6,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image514.jpg,4,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1835.jpg,4,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image47.jpg,5,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image53.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1821.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image528.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1612.jpg,5,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1174.jpg,5,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1160.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1606.jpg,4,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image299.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image84.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1148.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image90.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image91.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1149.jpg,5,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image85.jpg,7,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image298.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1161.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1607.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1613.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1175.jpg,7,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image52.jpg,7,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image529.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1820.jpg,4,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1834.jpg,4,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image46.jpg,7,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image273.jpg,7,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image515.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image501.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1808.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image267.jpg,3,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image930.jpg,2,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1439.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image924.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1405.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1363.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1377.jpg,5,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image918.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1411.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1388.jpg,6,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image717.jpg,6,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image703.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image844.jpg,5,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1559.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image850.jpg,8,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image688.jpg,7,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1571.jpg,6,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image878.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1217.jpg,4,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1203.jpg,4,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1565.jpg,5,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image887.jpg,3,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image139.jpg,4,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image893.jpg,5,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image663.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image3.jpg,6,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image105.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image111.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image677.jpg,4,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1029.jpg,4,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1015.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1773.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1767.jpg,6,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1001.jpg,5,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1798.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image449.jpg,3,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image307.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image461.jpg,1,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image475.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image313.jpg,6,3,
